#   t   x   y   z     
0   1    2   3
4.495   5.49334843153659    6.49665156845355   32.195025000015
4.5   5.49834659441928    6.50165340557085   32.250000000015
4.505   5.50334475730196    6.50665524268814   32.305025000015
4.51   5.50834292018465    6.51165707980543   32.360100000015
4.515   5.51334108306734    6.51665891692272   32.415225000015
4.52   5.51833924595002    6.52166075404001   32.470400000015
4.525   5.52333740883271    6.5266625911573   32.525625000015
4.53   5.52833557171539    6.53166442827459   32.580900000015
4.535   5.53333373459808    6.53666626539188   32.636225000015
4.54   5.53833189748076    6.54166810250917   32.691600000015
4.545   5.54333006036345    6.54666993962647   32.747025000015
4.55   5.54832822324614    6.55167177674376   32.802500000015
4.555   5.55332638612882    6.55667361386105   32.858025000015
4.56   5.55832454901151    6.56167545097834   32.9136000000151
4.565   5.56332271189419    6.56667728809563   32.9692250000151
4.57   5.56832087477688    6.57167912521292   33.0249000000151
4.575   5.57331903765956    6.57668096233021   33.0806250000151
4.58   5.57831720054225    6.5816827994475   33.1364000000151
4.585   5.58331536342493    6.58668463656479   33.1922250000151
4.59   5.58831352630762    6.59168647368208   33.2481000000151
4.595   5.59331168919031    6.59668831079938   33.3040250000151
4.6   5.59830985207299    6.60169014791667   33.3600000000151
4.605   5.60330801495568    6.60669198503396   33.4160250000151
4.61   5.60830617783836    6.61169382215125   33.4721000000151
4.615   5.61330434072105    6.61669565926854   33.5282250000151
4.62   5.61830250360373    6.62169749638583   33.5844000000151
4.625   5.62330066648642    6.62669933350312   33.6406250000151
4.63   5.6282988293691    6.63170117062041   33.6969000000151
4.635   5.63329699225179    6.6367030077377   33.7532250000151
4.64   5.63829515513448    6.641704844855   33.8096000000151
4.645   5.64329331801716    6.64670668197229   33.8660250000151
4.65   5.64829148089985    6.65170851908958   33.9225000000151
4.655   5.65328964378253    6.65671035620687   33.9790250000151
4.66   5.65828780666522    6.66171219332416   34.0356000000151
4.665   5.6632859695479    6.66671403044145   34.0922250000151
4.67   5.66828413243059    6.67171586755874   34.1489000000151
4.675   5.67328229531328    6.67671770467603   34.2056250000151
4.68   5.67828045819596    6.68171954179332   34.2624000000151
4.685   5.68327862107865    6.68672137891062   34.3192250000151
4.69   5.68827678396133    6.69172321602791   34.3761000000151
4.695   5.69327494684402    6.6967250531452   34.4330250000151
4.7   5.6982731097267    6.70172689026249   34.4900000000151
4.705   5.70327127260939    6.70672872737978   34.5470250000151
4.71   5.70826943549207    6.71173056449707   34.6041000000151
4.715   5.71326759837476    6.71673240161436   34.6612250000151
4.72   5.71826576125745    6.72173423873165   34.7184000000151
4.725   5.72326392414013    6.72673607584894   34.7756250000151
4.73   5.72826208702282    6.73173791296623   34.8329000000151
4.735   5.7332602499055    6.73673975008353   34.8902250000151
4.74   5.73825841278819    6.74174158720082   34.9476000000152
4.745   5.74325657567087    6.74674342431811   35.0050250000152
4.75   5.74825473855356    6.7517452614354   35.0625000000151
4.755   5.75325290143625    6.75674709855269   35.1200250000151
4.76   5.75825106431893    6.76174893566998   35.1776000000151
4.765   5.76324922720162    6.76675077278727   35.2352250000151
4.77   5.7682473900843    6.77175260990456   35.2929000000151
4.775   5.77324555296699    6.77675444702185   35.3506250000151
4.78   5.77824371584967    6.78175628413915   35.4084000000151
4.785   5.78324187873236    6.78675812125644   35.4662250000151
4.79   5.78824004161504    6.79175995837373   35.5241000000152
4.795   5.79323820449773    6.79676179549102   35.5820250000152
4.8   5.79823636738042    6.80176363260831   35.6400000000151
4.805   5.8032345302631    6.8067654697256   35.6980250000151
4.81   5.80823269314579    6.81176730684289   35.7561000000151
4.815   5.81323085602847    6.81676914396018   35.8142250000151
4.82   5.81822901891116    6.82177098107747   35.8724000000151
4.825   5.82322718179384    6.82677281819477   35.9306250000151
4.83   5.82822534467653    6.83177465531206   35.9889000000151
4.835   5.83322350755922    6.83677649242935   36.0472250000151
4.84   5.8382216704419    6.84177832954664   36.1056000000151
4.845   5.84321983332459    6.84678016666393   36.1640250000151
4.85   5.84821799620727    6.85178200378122   36.2225000000151
4.855   5.85321615908996    6.85678384089851   36.2810250000151
4.86   5.85821432197264    6.8617856780158   36.3396000000151
4.865   5.86321248485533    6.86678751513309   36.3982250000151
4.87   5.86821064773801    6.87178935225039   36.4569000000151
4.875   5.8732088106207    6.87679118936768   36.5156250000151
4.88   5.87820697350339    6.88179302648497   36.5744000000151
4.885   5.88320513638607    6.88679486360226   36.6332250000151
4.89   5.88820329926876    6.89179670071955   36.6921000000151
4.895   5.89320146215144    6.89679853783684   36.7510250000151
4.9   5.89819962503413    6.90180037495413   36.8100000000151
4.905   5.90319778791681    6.90680221207142   36.8690250000151
4.91   5.9081959507995    6.91180404918871   36.9281000000151
4.915   5.91319411368219    6.916805886306   36.9872250000151
4.92   5.91819227656487    6.9218077234233   37.0464000000151
4.925   5.92319043944756    6.92680956054059   37.1056250000151
4.93   5.92818860233024    6.93181139765788   37.1649000000151
4.935   5.93318676521293    6.93681323477517   37.2242250000151
4.94   5.93818492809561    6.94181507189246   37.2836000000151
4.945   5.9431830909783    6.94681690900975   37.3430250000151
4.95   5.94818125386098    6.95181874612704   37.4025000000151
4.955   5.95317941674367    6.95682058324433   37.4620250000151
4.96   5.95817757962636    6.96182242036162   37.5216000000151
4.965   5.96317574250904    6.96682425747892   37.5812250000151
4.97   5.96817390539173    6.97182609459621   37.6409000000151
4.975   5.97317206827441    6.9768279317135   37.7006250000151
4.98   5.9781702311571    6.98182976883079   37.760400000015
4.985   5.98316839403978    6.98683160594808   37.820225000015
4.99   5.98816655692247    6.99183344306537   37.880100000015
4.995   5.99316471980516    6.99683528018266   37.940025000015
5   5.99816288268784    7.00183711729995   38.000000000015
5.005   6.00316104557053    7.00683895441724   38.060025000015
5.01   6.00815920845321    7.01184079153454   38.120100000015
5.015   6.0131573713359    7.01684262865183   38.180225000015
5.02   6.01815553421858    7.02184446576912   38.240400000015
5.025   6.02315369710127    7.02684630288641   38.300625000015
5.03   6.02815185998395    7.0318481400037   38.360900000015
5.035   6.03315002286664    7.03684997712099   38.421225000015
5.04   6.03814818574933    7.04185181423828   38.481600000015
5.045   6.04314634863201    7.04685365135557   38.542025000015
5.05   6.0481445115147    7.05185548847286   38.602500000015
5.055   6.05314267439738    7.05685732559015   38.6630250000149
5.06   6.05814083728007    7.06185916270745   38.7236000000149
5.065   6.06313900016275    7.06686099982474   38.7842250000149
5.07   6.06813716304544    7.07186283694203   38.8449000000149
5.075   6.07313532592813    7.07686467405932   38.9056250000149
5.08   6.07813348881081    7.08186651117661   38.9664000000149
5.085   6.0831316516935    7.0868683482939   39.0272250000149
5.09   6.08812981457618    7.09187018541119   39.0881000000149
5.095   6.09312797745887    7.09687202252848   39.1490250000149
5.1   6.09812614034155    7.10187385964577   39.2100000000149
5.105   6.10312430322424    7.10687569676307   39.2710250000149
5.11   6.10812246610692    7.11187753388036   39.3321000000149
5.115   6.11312062898961    7.11687937099765   39.3932250000149
5.12   6.1181187918723    7.12188120811494   39.4544000000149
5.125   6.12311695475498    7.12688304523223   39.5156250000148
5.13   6.12811511763767    7.13188488234952   39.5769000000148
5.135   6.13311328052035    7.13688671946681   39.6382250000148
5.14   6.13811144340304    7.1418885565841   39.6996000000148
5.145   6.14310960628572    7.14689039370139   39.7610250000148
5.15   6.14810776916841    7.15189223081869   39.8225000000148
5.155   6.1531059320511    7.15689406793598   39.8840250000148
5.16   6.15810409493378    7.16189590505327   39.9456000000148
5.165   6.16310225781647    7.16689774217056   40.0072250000148
5.17   6.16810042069915    7.17189957928785   40.0689000000148
5.175   6.17309858358184    7.17690141640514   40.1306250000148
5.18   6.17809674646452    7.18190325352243   40.1924000000147
5.185   6.18309490934721    7.18690509063972   40.2542250000147
5.19   6.18809307222989    7.19190692775701   40.3161000000147
5.195   6.19309123511258    7.1969087648743   40.3780250000147
5.2   6.19808939799527    7.2019106019916   40.4400000000147
5.205   6.20308756087795    7.20691243910889   40.5020250000147
5.21   6.20808572376064    7.21191427622618   40.5641000000147
5.215   6.21308388664332    7.21691611334347   40.6262250000147
5.22   6.21808204952601    7.22191795046076   40.6884000000147
5.225   6.22308021240869    7.22691978757805   40.7506250000147
5.23   6.22807837529138    7.23192162469534   40.8129000000146
5.235   6.23307653817406    7.23692346181263   40.8752250000146
5.24   6.23807470105675    7.24192529892992   40.9376000000146
5.245   6.24307286393944    7.24692713604722   41.0000250000146
5.25   6.24807102682212    7.25192897316451   41.0625000000146
5.255   6.25306918970481    7.2569308102818   41.1250250000146
5.26   6.25806735258749    7.26193264739909   41.1876000000146
5.265   6.26306551547018    7.26693448451638   41.2502250000146
5.27   6.26806367835286    7.27193632163367   41.3129000000146
5.275   6.27306184123555    7.27693815875096   41.3756250000145
5.28   6.27806000411824    7.28193999586825   41.4384000000145
5.285   6.28305816700092    7.28694183298554   41.5012250000145
5.29   6.28805632988361    7.29194367010284   41.5641000000145
5.295   6.29305449276629    7.29694550722013   41.6270250000145
5.3   6.29805265564898    7.30194734433742   41.6900000000145
5.305   6.30305081853166    7.30694918145471   41.7530250000145
5.31   6.30804898141435    7.311951018572   41.8161000000145
5.315   6.31304714429703    7.31695285568929   41.8792250000144
5.32   6.31804530717972    7.32195469280658   41.9424000000144
5.325   6.32304347006241    7.32695652992387   42.0056250000144
5.33   6.32804163294509    7.33195836704116   42.0689000000144
5.335   6.33303979582778    7.33696020415845   42.1322250000144
5.34   6.33803795871046    7.34196204127575   42.1956000000144
5.345   6.34303612159315    7.34696387839304   42.2590250000144
5.35   6.34803428447583    7.35196571551033   42.3225000000144
5.355   6.35303244735852    7.35696755262762   42.3860250000143
5.36   6.35803061024121    7.36196938974491   42.4496000000143
5.365   6.36302877312389    7.3669712268622   42.5132250000143
5.37   6.36802693600658    7.37197306397949   42.5769000000143
5.375   6.37302509888926    7.37697490109678   42.6406250000143
5.38   6.37802326177195    7.38197673821407   42.7044000000143
5.385   6.38302142465463    7.38697857533137   42.7682250000143
5.39   6.38801958753732    7.39198041244866   42.8321000000142
5.395   6.39301775042    7.39698224956595   42.8960250000142
5.4   6.39801591330269    7.40198408668324   42.9600000000142
5.405   6.40301407618538    7.40698592380053   43.0240250000142
5.41   6.40801223906806    7.41198776091782   43.0881000000142
5.415   6.41301040195075    7.41698959803511   43.1522250000142
5.42   6.41800856483343    7.4219914351524   43.2164000000141
5.425   6.42300672771612    7.42699327226969   43.2806250000141
5.43   6.4280048905988    7.43199510938699   43.3449000000141
5.435   6.43300305348149    7.43699694650428   43.4092250000141
5.44   6.43800121636418    7.44199878362157   43.4736000000141
5.445   6.44299937924686    7.44700062073886   43.5380250000141
5.45   6.44799754212955    7.45200245785615   43.6025000000141
5.455   6.45299570501223    7.45700429497344   43.667025000014
5.46   6.45799386789492    7.46200613209073   43.731600000014
5.465   6.4629920307776    7.46700796920802   43.796225000014
5.47   6.46799019366029    7.47200980632531   43.860900000014
5.475   6.47298835654297    7.47701164344261   43.925625000014
5.48   6.47798651942566    7.4820134805599   43.990400000014
5.485   6.48298468230835    7.48701531767719   44.0552250000139
5.49   6.48798284519103    7.49201715479448   44.1201000000139
5.495   6.49298100807372    7.49701899191177   44.1850250000139
5.5   6.4979791709564    7.50202082902906   44.2500000000139
5.505   6.50297733383909    7.50702266614635   44.3150250000139
5.51   6.50797549672177    7.51202450326364   44.3801000000139
5.515   6.51297365960446    7.51702634038093   44.4452250000138
5.52   6.51797182248715    7.52202817749822   44.5104000000138
5.525   6.52296998536983    7.52703001461552   44.5756250000138
5.53   6.52796814825252    7.53203185173281   44.6409000000138
5.535   6.5329663111352    7.5370336888501   44.7062250000138
5.54   6.53796447401789    7.54203552596739   44.7716000000137
5.545   6.54296263690057    7.54703736308468   44.8370250000137
5.55   6.54796079978326    7.55203920020197   44.9025000000137
5.555   6.55295896266594    7.55704103731926   44.9680250000137
5.56   6.55795712554863    7.56204287443655   45.0336000000137
5.565   6.56295528843132    7.56704471155384   45.0992250000137
5.57   6.567953451314    7.57204654867114   45.1649000000136
5.575   6.57295161419669    7.57704838578843   45.2306250000136
5.58   6.57794977707937    7.58205022290572   45.2964000000136
5.585   6.58294793996206    7.58705206002301   45.3622250000136
5.59   6.58794610284474    7.5920538971403   45.4281000000136
5.595   6.59294426572743    7.59705573425759   45.4940250000135
5.6   6.59794242861012    7.60205757137488   45.5600000000135
5.605   6.6029405914928    7.60705940849217   45.6260250000135
5.61   6.60793875437549    7.61206124560946   45.6921000000135
5.615   6.61293691725817    7.61706308272676   45.7582250000135
5.62   6.61793508014086    7.62206491984405   45.8244000000134
5.625   6.62293324302354    7.62706675696134   45.8906250000134
5.63   6.62793140590623    7.63206859407863   45.9569000000134
5.635   6.63292956878891    7.63707043119592   46.0232250000134
5.64   6.6379277316716    7.64207226831321   46.0896000000134
5.645   6.64292589455429    7.6470741054305   46.1560250000133
5.65   6.64792405743697    7.65207594254779   46.2225000000133
5.655   6.65292222031966    7.65707777966508   46.2890250000133
5.66   6.65792038320234    7.66207961678237   46.3556000000133
5.665   6.66291854608503    7.66708145389967   46.4222250000133
5.67   6.66791670896771    7.67208329101696   46.4889000000132
5.675   6.6729148718504    7.67708512813425   46.5556250000132
5.68   6.67791303473309    7.68208696525154   46.6224000000132
5.685   6.68291119761577    7.68708880236883   46.6892250000132
5.69   6.68790936049846    7.69209063948612   46.7561000000131
5.695   6.69290752338114    7.69709247660341   46.8230250000131
5.7   6.69790568626383    7.7020943137207   46.8900000000131
5.705   6.70290384914651    7.70709615083799   46.9570250000131
5.71   6.7079020120292    7.71209798795529   47.0241000000131
5.715   6.71290017491188    7.71709982507258   47.091225000013
5.72   6.71789833779457    7.72210166218987   47.158400000013
5.725   6.72289650067726    7.72710349930716   47.225625000013
5.73   6.72789466355994    7.73210533642445   47.292900000013
5.735   6.73289282644263    7.73710717354174   47.360225000013
5.74   6.73789098932531    7.74210901065903   47.4276000000129
5.745   6.742889152208    7.74711084777632   47.4950250000129
5.75   6.74788731509068    7.75211268489361   47.5625000000129
5.755   6.75288547797337    7.75711452201091   47.6300250000129
5.76   6.75788364085605    7.7621163591282   47.6976000000128
5.765   6.76288180373874    7.76711819624549   47.7652250000128
5.77   6.76787996662143    7.77212003336278   47.8329000000128
5.775   6.77287812950411    7.77712187048007   47.9006250000128
5.78   6.7778762923868    7.78212370759736   47.9684000000127
5.785   6.78287445526948    7.78712554471465   48.0362250000127
5.79   6.78787261815217    7.79212738183194   48.1041000000127
5.795   6.79287078103485    7.79712921894923   48.1720250000127
5.8   6.79786894391754    7.80213105606652   48.2400000000126
5.805   6.80286710680023    7.80713289318382   48.3080250000126
5.81   6.80786526968291    7.81213473030111   48.3761000000126
5.815   6.8128634325656    7.8171365674184   48.4442250000126
5.82   6.81786159544828    7.82213840453569   48.5124000000125
5.825   6.82285975833097    7.82714024165298   48.5806250000125
5.83   6.82785792121365    7.83214207877027   48.6489000000125
5.835   6.83285608409634    7.83714391588756   48.7172250000125
5.84   6.83785424697902    7.84214575300485   48.7856000000124
5.845   6.84285240986171    7.84714759012214   48.8540250000124
5.85   6.8478505727444    7.85214942723944   48.9225000000124
5.855   6.85284873562708    7.85715126435673   48.9910250000124
5.86   6.85784689850977    7.86215310147402   49.0596000000124
5.865   6.86284506139245    7.86715493859131   49.1282250000123
5.87   6.86784322427514    7.8721567757086   49.1969000000123
5.875   6.87284138715782    7.87715861282589   49.2656250000123
5.88   6.87783955004051    7.88216044994318   49.3344000000122
5.885   6.8828377129232    7.88716228706047   49.4032250000122
5.89   6.88783587580588    7.89216412417776   49.4721000000122
5.895   6.89283403868857    7.89716596129506   49.5410250000122
5.9   6.89783220157125    7.90216779841235   49.6100000000121
5.905   6.90283036445394    7.90716963552964   49.6790250000121
5.91   6.90782852733662    7.91217147264693   49.7481000000121
5.915   6.91282669021931    7.91717330976422   49.8172250000121
5.92   6.91782485310199    7.92217514688151   49.886400000012
5.925   6.92282301598468    7.9271769839988   49.955625000012
5.93   6.92782117886737    7.93217882111609   50.024900000012
5.935   6.93281934175005    7.93718065823338   50.094225000012
5.94   6.93781750463274    7.94218249535067   50.1636000000119
5.945   6.94281566751542    7.94718433246797   50.2330250000119
5.95   6.94781383039811    7.95218616958526   50.3025000000119
5.955   6.95281199328079    7.95718800670255   50.3720250000118
5.96   6.95781015616348    7.96218984381984   50.4416000000118
5.965   6.96280831904617    7.96719168093713   50.5112250000118
5.97   6.96780648192885    7.97219351805442   50.5809000000118
5.975   6.97280464481154    7.97719535517171   50.6506250000117
5.98   6.97780280769422    7.982197192289   50.7204000000117
5.985   6.98280097057691    7.98719902940629   50.7902250000117
5.99   6.98779913345959    7.99220086652359   50.8601000000116
5.995   6.99279729634228    7.99720270364088   50.9300250000116
6   6.99779545922496    8.00220454075817   51.0000000000116
6.005   7.00279362210765    8.00720637787546   51.0700250000116
6.01   7.00779178499034    8.01220821499275   51.1401000000115
6.015   7.01278994787302    8.01721005211004   51.2102250000115
6.02   7.01778811075571    8.02221188922733   51.2804000000115
6.025   7.02278627363839    8.02721372634462   51.3506250000114
6.03   7.02778443652108    8.03221556346191   51.4209000000114
6.035   7.03278259940376    8.03721740057921   51.4912250000114
6.04   7.03778076228645    8.0422192376965   51.5616000000114
6.045   7.04277892516914    8.04722107481379   51.6320250000113
6.05   7.04777708805182    8.05222291193108   51.7025000000113
6.055   7.05277525093451    8.05722474904837   51.7730250000113
6.06   7.05777341381719    8.06222658616566   51.8436000000112
6.065   7.06277157669988    8.06722842328295   51.9142250000112
6.07   7.06776973958256    8.07223026040024   51.9849000000112
6.075   7.07276790246525    8.07723209751753   52.0556250000111
6.08   7.07776606534793    8.08223393463483   52.1264000000111
6.085   7.08276422823062    8.08723577175212   52.1972250000111
6.09   7.08776239111331    8.09223760886941   52.2681000000111
6.095   7.09276055399599    8.0972394459867   52.339025000011
6.1   7.09775871687868    8.10224128310399   52.410000000011
6.105   7.10275687976136    8.10724312022128   52.481025000011
6.11   7.10775504264405    8.11224495733857   52.5521000000109
6.115   7.11275320552673    8.11724679445586   52.6232250000109
6.12   7.11775136840942    8.12224863157315   52.6944000000109
6.125   7.12274953129211    8.12725046869044   52.7656250000108
6.13   7.12774769417479    8.13225230580774   52.8369000000108
6.135   7.13274585705748    8.13725414292503   52.9082250000108
6.14   7.13774401994016    8.14225598004232   52.9796000000107
6.145   7.14274218282285    8.14725781715961   53.0510250000107
6.15   7.14774034570553    8.1522596542769   53.1225000000107
6.155   7.15273850858822    8.15726149139419   53.1940250000106
6.16   7.1577366714709    8.16226332851148   53.2656000000106
6.165   7.16273483435359    8.16726516562877   53.3372250000106
6.17   7.16773299723628    8.17226700274606   53.4089000000105
6.175   7.17273116011896    8.17726883986336   53.4806250000105
6.18   7.17772932300165    8.18227067698065   53.5524000000105
6.185   7.18272748588433    8.18727251409794   53.6242250000104
6.19   7.18772564876702    8.19227435121523   53.6961000000104
6.195   7.1927238116497    8.19727618833252   53.7680250000104
6.2   7.19772197453239    8.20227802544981   53.8400000000103
6.205   7.20272013741508    8.2072798625671   53.9120250000103
6.21   7.20771830029776    8.21228169968439   53.9841000000103
6.215   7.21271646318045    8.21728353680168   54.0562250000102
6.22   7.21771462606313    8.22228537391898   54.1284000000102
6.225   7.22271278894582    8.22728721103627   54.2006250000102
6.23   7.2277109518285    8.23228904815356   54.2729000000101
6.235   7.23270911471119    8.23729088527085   54.3452250000101
6.24   7.23770727759387    8.24229272238814   54.4176000000101
6.245   7.24270544047656    8.24729455950543   54.49002500001
6.25   7.24770360335925    8.25229639662272   54.56250000001
6.255   7.25270176624193    8.25729823374001   54.63502500001
6.26   7.25769992912462    8.2623000708573   54.7076000000099
6.265   7.2626980920073    8.26730190797459   54.7802250000099
6.27   7.26769625488999    8.27230374509189   54.8529000000099
6.275   7.27269441777267    8.27730558220918   54.9256250000098
6.28   7.27769258065536    8.28230741932647   54.9984000000098
6.285   7.28269074353805    8.28730925644376   55.0712250000098
6.29   7.28768890642073    8.29231109356105   55.1441000000097
6.295   7.29268706930342    8.29731293067834   55.2170250000097
6.3   7.2976852321861    8.30231476779563   55.2900000000096
6.305   7.30268339506879    8.30731660491292   55.3630250000096
6.31   7.30768155795147    8.31231844203021   55.4361000000096
6.315   7.31267972083416    8.31732027914751   55.5092250000095
6.32   7.31767788371684    8.3223221162648   55.5824000000095
6.325   7.32267604659953    8.32732395338209   55.6556250000095
6.33   7.32767420948222    8.33232579049938   55.7289000000094
6.335   7.3326723723649    8.33732762761667   55.8022250000094
6.34   7.33767053524759    8.34232946473396   55.8756000000094
6.345   7.34266869813027    8.34733130185125   55.9490250000093
6.35   7.34766686101296    8.35233313896854   56.0225000000093
6.355   7.35266502389564    8.35733497608583   56.0960250000092
6.36   7.35766318677833    8.36233681320313   56.1696000000092
6.365   7.36266134966101    8.36733865032042   56.2432250000092
6.37   7.3676595125437    8.37234048743771   56.3169000000091
6.375   7.37265767542639    8.377342324555   56.3906250000091
6.38   7.37765583830907    8.38234416167229   56.4644000000091
6.385   7.38265400119176    8.38734599878958   56.538225000009
6.39   7.38765216407444    8.39234783590687   56.612100000009
6.395   7.39265032695713    8.39734967302416   56.686025000009
6.4   7.39764848983981    8.40235151014145   56.7600000000089
6.405   7.4026466527225    8.40735334725874   56.8340250000089
6.41   7.40764481560519    8.41235518437604   56.9081000000088
6.415   7.41264297848787    8.41735702149333   56.9822250000088
6.42   7.41764114137056    8.42235885861062   57.0564000000088
6.425   7.42263930425324    8.42736069572791   57.1306250000087
6.43   7.42763746713593    8.4323625328452   57.2049000000087
6.435   7.43263563001861    8.43736436996249   57.2792250000086
6.44   7.4376337929013    8.44236620707978   57.3536000000086
6.445   7.44263195578398    8.44736804419707   57.4280250000086
6.45   7.44763011866667    8.45236988131436   57.5025000000085
6.455   7.45262828154936    8.45737171843166   57.5770250000085
6.46   7.45762644443204    8.46237355554895   57.6516000000084
6.465   7.46262460731473    8.46737539266624   57.7262250000084
6.47   7.46762277019741    8.47237722978353   57.8009000000084
6.475   7.4726209330801    8.47737906690082   57.8756250000083
6.48   7.47761909596278    8.48238090401811   57.9504000000083
6.485   7.48261725884547    8.4873827411354   58.0252250000082
6.49   7.48761542172816    8.49238457825269   58.1001000000082
6.495   7.49261358461084    8.49738641536998   58.1750250000082
6.5   7.49761174749353    8.50238825248728   58.2500000000081
6.505   7.50260991037621    8.50739008960457   58.3250250000081
6.51   7.5076080732589    8.51239192672186   58.400100000008
6.515   7.51260623614158    8.51739376383915   58.475225000008
6.52   7.51760439902427    8.52239560095644   58.550400000008
6.525   7.52260256190695    8.52739743807373   58.6256250000079
6.53   7.52760072478964    8.53239927519102   58.7009000000079
6.535   7.53259888767233    8.53740111230831   58.7762250000078
6.54   7.53759705055501    8.5424029494256   58.8516000000078
6.545   7.5425952134377    8.5474047865429   58.9270250000078
6.55   7.54759337632038    8.55240662366019   59.0025000000077
6.555   7.55259153920307    8.55740846077748   59.0780250000077
6.56   7.55758970208575    8.56241029789477   59.1536000000076
6.565   7.56258786496844    8.56741213501206   59.2292250000076
6.57   7.56758602785113    8.57241397212935   59.3049000000075
6.575   7.57258419073381    8.57741580924664   59.3806250000075
6.58   7.5775823536165    8.58241764636393   59.4564000000075
6.585   7.58258051649918    8.58741948348122   59.5322250000074
6.59   7.58757867938187    8.59242132059851   59.6081000000074
6.595   7.59257684226455    8.59742315771581   59.6840250000073
6.6   7.59757500514724    8.6024249948331   59.7600000000073
6.605   7.60257316802992    8.60742683195039   59.8360250000072
6.61   7.60757133091261    8.61242866906768   59.9121000000072
6.615   7.6125694937953    8.61743050618497   59.9882250000072
6.62   7.61756765667798    8.62243234330226   60.0644000000071
6.625   7.62256581956067    8.62743418041955   60.1406250000071
6.63   7.62756398244335    8.63243601753684   60.216900000007
6.635   7.63256214532604    8.63743785465413   60.293225000007
6.64   7.63756030820872    8.64243969177143   60.3696000000069
6.645   7.64255847109141    8.64744152888872   60.4460250000069
6.65   7.6475566339741    8.65244336600601   60.5225000000069
6.655   7.65255479685678    8.6574452031233   60.5990250000068
6.66   7.65755295973947    8.66244704024059   60.6756000000068
6.665   7.66255112262215    8.66744887735788   60.7522250000067
6.67   7.66754928550484    8.67245071447517   60.8289000000067
6.675   7.67254744838752    8.67745255159246   60.9056250000066
6.68   7.67754561127021    8.68245438870975   60.9824000000066
6.685   7.68254377415289    8.68745622582705   61.0592250000065
6.69   7.68754193703558    8.69245806294434   61.1361000000065
6.695   7.69254009991827    8.69745990006163   61.2130250000065
6.7   7.69753826280095    8.70246173717892   61.2900000000064
6.705   7.70253642568364    8.70746357429621   61.3670250000064
6.71   7.70753458856632    8.7124654114135   61.4441000000063
6.715   7.71253275144901    8.71746724853079   61.5212250000063
6.72   7.71753091433169    8.72246908564808   61.5984000000062
6.725   7.72252907721438    8.72747092276537   61.6756250000062
6.73   7.72752724009707    8.73247275988266   61.7529000000061
6.735   7.73252540297975    8.73747459699996   61.8302250000061
6.74   7.73752356586244    8.74247643411725   61.907600000006
6.745   7.74252172874512    8.74747827123454   61.985025000006
6.75   7.74751989162781    8.75248010835183   62.062500000006
6.755   7.75251805451049    8.75748194546912   62.1400250000059
6.76   7.75751621739318    8.76248378258641   62.2176000000059
6.765   7.76251438027586    8.7674856197037   62.2952250000058
6.77   7.76751254315855    8.77248745682099   62.3729000000058
6.775   7.77251070604124    8.77748929393828   62.4506250000057
6.78   7.77750886892392    8.78249113105558   62.5284000000057
6.785   7.78250703180661    8.78749296817287   62.6062250000056
6.79   7.78750519468929    8.79249480529016   62.6841000000056
6.795   7.79250335757198    8.79749664240745   62.7620250000055
6.8   7.79750152045466    8.80249847952474   62.8400000000055
6.805   7.80249968333735    8.80750031664203   62.9180250000054
6.81   7.80749784622004    8.81250215375932   62.9961000000054
6.815   7.81249600910272    8.81750399087661   63.0742250000053
6.82   7.81749417198541    8.8225058279939   63.1524000000053
6.825   7.82249233486809    8.8275076651112   63.2306250000052
6.83   7.82749049775078    8.83250950222849   63.3089000000052
6.835   7.83248866063346    8.83751133934578   63.3872250000051
6.84   7.83748682351615    8.84251317646307   63.4656000000051
6.845   7.84248498639883    8.84751501358036   63.544025000005
6.85   7.84748314928152    8.85251685069765   63.622500000005
6.855   7.85248131216421    8.85751868781494   63.701025000005
6.86   7.85747947504689    8.86252052493223   63.7796000000049
6.865   7.86247763792958    8.86752236204952   63.8582250000049
6.87   7.86747580081226    8.87252419916681   63.9369000000048
6.875   7.87247396369495    8.87752603628411   64.0156250000048
6.88   7.87747212657763    8.8825278734014   64.0944000000047
6.885   7.88247028946032    8.88752971051869   64.1732250000047
6.89   7.887468452343    8.89253154763598   64.2521000000046
6.895   7.89246661522569    8.89753338475327   64.3310250000046
6.9   7.89746477810838    8.90253522187056   64.4100000000045
6.905   7.90246294099106    8.90753705898785   64.4890250000045
6.91   7.90746110387375    8.91253889610514   64.5681000000044
6.915   7.91245926675643    8.91754073322243   64.6472250000044
6.92   7.91745742963912    8.92254257033973   64.7264000000043
6.925   7.9224555925218    8.92754440745702   64.8056250000043
6.93   7.92745375540449    8.93254624457431   64.8849000000042
6.935   7.93245191828718    8.9375480816916   64.9642250000042
6.94   7.93745008116986    8.94254991880889   65.0436000000041
6.945   7.94244824405255    8.94755175592618   65.1230250000041
6.95   7.94744640693523    8.95255359304347   65.202500000004
6.955   7.95244456981792    8.95755543016076   65.282025000004
6.96   7.9574427327006    8.96255726727805   65.3616000000039
6.965   7.96244089558329    8.96755910439535   65.4412250000039
6.97   7.96743905846597    8.97256094151264   65.5209000000038
6.975   7.97243722134866    8.97756277862993   65.6006250000037
6.98   7.97743538423135    8.98256461574722   65.6804000000037
6.985   7.98243354711403    8.98756645286451   65.7602250000036
6.99   7.98743170999672    8.9925682899818   65.8401000000036
6.995   7.9924298728794    8.99757012709909   65.9200250000036
7   7.99742803576209    9.00257196421638   66.0000000000035
